,pullid,pulls_number,pulltitle,pullsbody,pullsuserlogin,pullsuserid,pullauthordate,author_association,merged_status,stats_addns,stats_delns,stats_changed_files,pull_repo_desc,pull_repo_lang,pull_commit_sha,pull_commit_message
0,https://api.github.com/repos/mozilla/build-runner/pulls/32,32,Add Mozilla Code of Conduct,"Fixes #31


As of January 1 2019, Mozilla requires that all GitHub projects include this [CODE_OF_CONDUCT.md](https://github.com/mozilla/repo-templates/blob/master/templates/CODE_OF_CONDUCT.md) file in the project root. The file has two parts:

1. Required Text - All text under the headings *Community Participation Guidelines and How to Report*, are required, and should not be altered.
2. Optional Text - The Project Specific Etiquette heading provides a space to speak more specifically about ways people can work effectively and inclusively together. Some examples of those can be found on the [Firefox Debugger](https://github.com/devtools-html/debugger.html/blob/master/CODE_OF_CONDUCT.md) project, and [Common Voice](https://github.com/mozilla/voice-web/blob/master/CODE_OF_CONDUCT.md). (The optional part is commented out in the [raw template file](https://raw.githubusercontent.com/mozilla/repo-templates/blob/master/templates/CODE_OF_CONDUCT.md), and will not be visible until you modify and uncomment that part.)

If you have any questions about this file, or Code of Conduct policies and procedures, please see [Mozilla-GitHub-Standards](https://wiki.mozilla.org/GitHub/Repository_Requirements) or email Mozilla-GitHub-Standards+CoC@mozilla.com.

_(Message COC002)_",Mozilla-GitHub-Standards,48073334,2019-03-29T16:50:42Z,NONE,False,15,0,1,"Runner is a project that manages starting tasks in a defined order. If tasks fail, the chain can be retried, or halted.",Python,13221437d4191cfdd7a47da9585c525fb88fc4a3,"Add Mozilla Code of Conduct file

Fixes #31.

_(Message COC002)_"
1,https://api.github.com/repos/mozilla/build-runner/pulls/30,30,Update and rename .taskclusterrc to .taskcluster.yml,,ghost,10137,2015-10-17T02:00:57Z,NONE,True,28,10,2,"Runner is a project that manages starting tasks in a defined order. If tasks fail, the chain can be retried, or halted.",Python,27fc2f503905b832e5386304d2d3a861e95cdc0a,Update and rename .taskclusterrc to .taskcluster.yml
2,https://api.github.com/repos/mozilla/build-runner/pulls/29,29,Deprecate hook tests,,ghost,10137,2015-08-26T19:36:59Z,NONE,True,0,44,2,"Runner is a project that manages starting tasks in a defined order. If tasks fail, the chain can be retried, or halted.",Python,8ab37bd5ae0fc481f47df4e2446b166479695dfc,Deprecate hook tests
3,https://api.github.com/repos/mozilla/build-runner/pulls/28,28,Test,,ghost,10137,2015-08-26T19:08:08Z,NONE,False,1,0,1,"Runner is a project that manages starting tasks in a defined order. If tasks fail, the chain can be retried, or halted.",Python,acc151c05860e90e58e5bc589fbad351649e43ba,Test
4,https://api.github.com/repos/mozilla/build-runner/pulls/27,27,Add the ability to output to syslog.,,ghost,10137,2015-03-24T20:12:15Z,NONE,True,23,5,1,"Runner is a project that manages starting tasks in a defined order. If tasks fail, the chain can be retried, or halted.",Python,80dea9b5fc14d908fc4ce02b8a9e3c144e14a05d,Add the ability to output to syslog.
5,https://api.github.com/repos/mozilla/build-runner/pulls/27,27,Add the ability to output to syslog.,,ghost,10137,2015-03-24T20:12:15Z,NONE,True,23,5,1,"Runner is a project that manages starting tasks in a defined order. If tasks fail, the chain can be retried, or halted.",Python,4a29403fd49b029402b605b3548cfe159ec085c2,Improve comment grammar
6,https://api.github.com/repos/mozilla/build-runner/pulls/27,27,Add the ability to output to syslog.,,ghost,10137,2015-03-24T20:12:15Z,NONE,True,23,5,1,"Runner is a project that manages starting tasks in a defined order. If tasks fail, the chain can be retried, or halted.",Python,33d3f8bf9a89c000084c2521fcab5de5ecf60545,Simplify runner syslog setting (only allow writing to the local syslog)
7,https://api.github.com/repos/mozilla/build-runner/pulls/27,27,Add the ability to output to syslog.,,ghost,10137,2015-03-24T20:12:15Z,NONE,True,23,5,1,"Runner is a project that manages starting tasks in a defined order. If tasks fail, the chain can be retried, or halted.",Python,2f7b93107ae1cec6b8f5147f75ee0e4cdd99b4b4,Remove superflous argparse destionation settings
8,https://api.github.com/repos/mozilla/build-runner/pulls/27,27,Add the ability to output to syslog.,,ghost,10137,2015-03-24T20:12:15Z,NONE,True,23,5,1,"Runner is a project that manages starting tasks in a defined order. If tasks fail, the chain can be retried, or halted.",Python,bebd602fcb3d158108e388a25147e360cb6a274d,Ensure that the syslog argument is only checked for on supported platforms.
9,https://api.github.com/repos/mozilla/build-runner/pulls/26,26,Make runner task sorting pay special attention to integers which come be...,"...fore a dash.
",ghost,10137,2015-03-20T18:16:23Z,NONE,False,42,1,2,"Runner is a project that manages starting tasks in a defined order. If tasks fail, the chain can be retried, or halted.",Python,9d709a4c3cf4fd0ca010a38d5fd68c77a8c86f8d,Make runner task sorting pay special attention to integers which come before a dash.
